gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
235,81,2015,2015-12-12 19:00:00,h,0,1.13181,24,10,7,11,1.0,0,D
235,85,2015,2015-12-12 19:00:00,a,0,1.87239,12,3,9,7,2.0,0,D
236,73,2015,2015-12-12 21:30:00,h,2,1.05032,11,5,12,5,2.0,0,W
236,89,2015,2015-12-12 21:30:00,a,1,1.96768,11,5,12,7,1.0,0,L
237,71,2015,2015-12-13 17:30:00,h,0,1.00876,18,2,8,5,0.0,0,L
237,83,2015,2015-12-13 17:30:00,a,2,1.68498,8,4,7,5,0.0,0,W
238,87,2015,2015-12-13 20:00:00,h,2,2.12583,28,8,7,4,0.0,0,D
238,76,2015,2015-12-13 20:00:00,a,2,0.835885,4,2,10,4,0.0,0,D
239,82,2015,2015-12-13 20:00:00,h,1,1.03317,20,8,13,6,2.0,0,L
239,86,2015,2015-12-13 20:00:00,a,2,1.55252,8,4,14,2,2.0,0,W
240,75,2015,2015-12-15 00:00:00,h,2,0.708846,9,5,16,1,2.0,0,W
240,80,2015,2015-12-15 00:00:00,a,1,2.26887,11,4,8,8,0.0,0,L
241,76,2015,2015-12-19 19:00:00,h,1,0.698255,7,2,12,4,2.0,2,L
241,73,2015,2015-12-19 19:00:00,a,2,1.89177,16,6,9,8,1.0,0,W
242,74,2015,2015-12-19 19:00:00,h,0,0.83385,11,4,18,4,1.0,0,L
242,82,2015,2015-12-19 19:00:00,a,2,1.47453,12,5,9,7,1.0,0,W
243,85,2015,2015-12-19 19:00:00,h,1,2.41499,26,5,6,7,2.0,0,L
243,78,2015,2015-12-19 19:00:00,a,2,1.95347,12,3,12,3,0.0,0,W
244,80,2015,2015-12-19 19:00:00,h,3,3.02023,17,7,12,2,1.0,0,W
244,77,2015,2015-12-19 19:00:00,a,1,1.23573,11,3,12,2,3.0,0,L
245,72,2015,2015-12-19 19:00:00,h,2,1.48982,13,5,6,10,2.0,0,L
245,75,2015,2015-12-19 19:00:00,a,3,2.02911,10,5,14,2,1.0,0,W
246,89,2015,2015-12-19 19:00:00,h,1,1.01394,11,2,4,11,0.0,0,L
246,79,2015,2015-12-19 19:00:00,a,2,0.556897,6,4,10,0,2.0,0,W
247,86,2015,2015-12-19 21:30:00,h,1,1.28189,8,4,9,3,1.0,0,D
247,71,2015,2015-12-19 21:30:00,a,1,0.404373,10,7,14,7,3.0,0,D
248,90,2015,2015-12-20 17:30:00,h,3,1.99336,6,5,6,7,1.0,0,W
248,87,2015,2015-12-20 17:30:00,a,0,0.376313,12,4,9,9,0.0,0,L
249,84,2015,2015-12-20 20:00:00,h,0,0.973378,22,2,6,8,0.0,0,D
249,81,2015,2015-12-20 20:00:00,a,0,0.401988,11,2,9,9,1.0,0,D
250,83,2015,2015-12-22 00:00:00,h,2,1.50109,8,5,5,4,0.0,0,W
250,88,2015,2015-12-22 00:00:00,a,1,0.769378,20,6,16,8,2.0,0,L
251,85,2015,2015-12-26 16:45:00,h,2,1.18211,13,3,13,1,1.0,0,W
251,89,2015,2015-12-26 16:45:00,a,0,1.28961,11,6,16,12,2.0,0,L
252,84,2015,2015-12-26 19:00:00,h,1,1.21243,7,2,10,0,1.0,0,W
252,76,2015,2015-12-26 19:00:00,a,0,0.554583,9,3,13,7,3.0,0,L
253,82,2015,2015-12-26 19:00:00,h,3,2.40666,15,10,4,9,1.0,0,W
253,79,2015,2015-12-26 19:00:00,a,0,0.452019,11,3,13,4,2.0,0,L
254,71,2015,2015-12-26 19:00:00,h,1,1.61235,15,8,14,9,3.0,0,D
254,81,2015,2015-12-26 19:00:00,a,1,0.836027,10,4,13,6,3.0,0,D
255,73,2015,2015-12-26 19:00:00,h,0,0.871395,10,4,10,8,1.0,0,D
255,78,2015,2015-12-26 19:00:00,a,0,0.405181,8,1,13,9,0.0,0,D
256,80,2015,2015-12-26 19:00:00,h,2,2.09356,17,2,7,9,1.0,0,D
256,90,2015,2015-12-26 19:00:00,a,2,1.667,12,2,15,4,4.0,0,D
257,87,2015,2015-12-26 19:00:00,h,1,1.37933,26,5,11,7,2.0,0,W
257,75,2015,2015-12-26 19:00:00,a,0,0.505167,7,3,8,6,1.0,0,L
258,88,2015,2015-12-26 19:00:00,h,4,3.51848,19,9,10,5,1.0,0,W
258,77,2015,2015-12-26 19:00:00,a,1,1.08103,11,3,11,1,1.0,0,L
259,86,2015,2015-12-26 21:30:00,h,0,1.35711,10,1,16,1,2.0,0,L
259,72,2015,2015-12-26 21:30:00,a,1,1.69923,20,7,12,7,2.0,0,W
260,74,2015,2015-12-26 23:45:00,h,4,2.4303,14,5,10,3,1.0,0,W
260,83,2015,2015-12-26 23:45:00,a,0,0.83106,8,5,9,4,0.0,0,L
261,76,2015,2015-12-28 19:00:00,h,1,2.1039,22,5,7,18,0.0,0,W
261,86,2015,2015-12-28 19:00:00,a,0,0.456189,7,2,13,6,0.0,0,L
262,90,2015,2015-12-28 19:00:00,h,1,1.13011,9,1,11,5,4.0,1,L
262,82,2015,2015-12-28 19:00:00,a,2,0.527248,10,3,13,3,2.0,0,W
263,79,2015,2015-12-28 19:00:00,h,2,1.10319,9,4,10,3,2.0,0,W
263,71,2015,2015-12-28 19:00:00,a,0,0.235874,6,3,21,7,5.0,0,L
264,78,2015,2015-12-28 19:00:00,h,0,0.735185,10,2,11,7,3.0,0,D
264,84,2015,2015-12-28 19:00:00,a,0,0.169425,5,3,16,4,2.0,0,D
265,72,2015,2015-12-28 19:00:00,h,3,2.2472,15,3,10,6,2.0,0,L
265,85,2015,2015-12-28 19:00:00,a,4,1.58159,8,5,12,2,1.0,0,W
266,83,2015,2015-12-28 21:30:00,h,2,3.12958,13,6,7,9,2.0,0,W
266,73,2015,2015-12-28 21:30:00,a,0,0.343752,10,3,8,3,0.0,0,L
267,89,2015,2015-12-28 21:30:00,h,0,1.35213,12,2,16,5,4.0,0,D
267,80,2015,2015-12-28 21:30:00,a,0,0.900029,8,3,6,3,2.0,0,D
268,81,2015,2015-12-28 21:30:00,h,2,1.79562,13,5,6,4,1.0,0,W
268,74,2015,2015-12-28 21:30:00,a,1,1.3709,14,3,12,7,3.0,0,L
269,75,2015,2015-12-29 23:45:00,h,0,0.810377,11,4,11,1,1.0,0,D
269,88,2015,2015-12-29 23:45:00,a,0,1.66777,21,5,8,13,3.0,0,D
270,77,2015,2015-12-30 23:45:00,h,0,0.481551,8,3,8,6,1.0,0,L
270,87,2015,2015-12-30 23:45:00,a,1,1.80743,17,6,16,4,3.0,0,W
271,81,2015,2016-01-02 16:45:00,h,2,2.06737,18,10,11,3,1.0,0,W
271,87,2015,2016-01-02 16:45:00,a,0,1.86591,23,2,8,9,1.0,0,L
272,76,2015,2016-01-02 19:00:00,h,2,1.72318,17,5,7,4,1.0,0,W
272,85,2015,2016-01-02 19:00:00,a,1,0.917526,10,3,15,6,1.0,1,L
273,83,2015,2016-01-02 19:00:00,h,1,1.93025,15,3,10,7,2.0,0,W
273,86,2015,2016-01-02 19:00:00,a,0,1.15339,15,6,9,4,2.0,0,L
274,75,2015,2016-01-02 19:00:00,h,0,2.28506,16,2,9,7,1.0,0,D
274,73,2015,2016-01-02 19:00:00,a,0,1.2593,9,0,5,1,1.0,1,D
275,89,2015,2016-01-02 19:00:00,h,2,1.74266,19,6,14,4,2.0,0,W
275,84,2015,2016-01-02 19:00:00,a,1,0.542907,9,4,10,2,1.0,0,L
276,79,2015,2016-01-02 19:00:00,h,1,1.50509,10,1,9,4,1.0,0,W
276,74,2015,2016-01-02 19:00:00,a,0,0.932294,10,4,7,9,0.0,1,L
277,77,2015,2016-01-02 19:00:00,h,3,0.761225,13,5,8,3,3.0,0,W
277,71,2015,2016-01-02 19:00:00,a,1,0.27956,8,3,13,3,4.0,0,L
278,90,2015,2016-01-02 21:30:00,h,1,0.985368,12,4,6,4,1.0,0,L
278,88,2015,2016-01-02 21:30:00,a,2,0.692054,16,5,10,5,0.0,0,W
279,78,2015,2016-01-03 17:30:00,h,0,0.546499,8,4,12,5,3.0,0,L
279,80,2015,2016-01-03 17:30:00,a,3,2.3747,10,4,15,7,0.0,0,W
280,72,2015,2016-01-03 20:00:00,h,1,0.721603,12,3,8,4,1.0,0,D
280,82,2015,2016-01-03 20:00:00,a,1,0.75907,19,4,11,4,2.0,0,D
281,86,2015,2016-01-12 23:45:00,h,3,1.81304,14,6,10,5,1.0,0,D
281,89,2015,2016-01-12 23:45:00,a,3,2.36216,12,4,12,3,3.0,0,D
282,71,2015,2016-01-12 23:45:00,h,1,0.551973,13,3,15,9,2.0,0,W
282,78,2015,2016-01-12 23:45:00,a,0,0.547913,9,1,9,0,1.0,0,L
283,73,2015,2016-01-12 23:45:00,h,1,0.729546,11,4,8,4,1.0,0,L
283,81,2015,2016-01-12 23:45:00,a,3,1.18455,10,5,5,7,1.0,0,W
284,74,2015,2016-01-13 23:45:00,h,2,1.7224,15,7,9,8,1.0,0,W
284,90,2015,2016-01-13 23:45:00,a,0,0.11543,4,1,11,1,2.0,0,L
285,85,2015,2016-01-13 23:45:00,h,3,1.24456,14,4,5,7,0.0,0,W
285,79,2015,2016-01-13 23:45:00,a,1,0.193728,5,2,8,3,1.0,1,L
286,84,2015,2016-01-13 23:45:00,h,2,1.06526,10,5,9,8,2.0,1,L
286,77,2015,2016-01-13 23:45:00,a,4,2.49057,7,4,12,6,0.0,0,W
287,80,2015,2016-01-13 23:45:00,h,2,1.38532,14,2,13,7,3.0,0,D
287,76,2015,2016-01-13 23:45:00,a,2,0.704263,13,5,8,7,3.0,0,D
288,88,2015,2016-01-13 23:45:00,h,0,1.44957,22,5,5,12,0.0,0,D
288,72,2015,2016-01-13 23:45:00,a,0,0.369548,7,2,6,5,1.0,0,D
289,87,2015,2016-01-14 00:00:00,h,3,1.16222,22,6,9,9,2.0,0,D
289,83,2015,2016-01-14 00:00:00,a,3,2.22912,14,5,7,3,0.0,0,D
290,82,2015,2016-01-14 00:00:00,h,0,1.2301,21,5,13,16,1.0,0,L
290,75,2015,2016-01-14 00:00:00,a,1,0.588708,10,2,10,8,0.0,0,W
291,82,2015,2016-01-16 16:45:00,h,4,2.02579,26,11,8,11,0.0,0,W
291,77,2015,2016-01-16 16:45:00,a,1,0.617306,5,2,13,3,2.0,0,L
292,88,2015,2016-01-16 19:00:00,h,4,1.74025,17,4,10,5,0.0,0,W
292,78,2015,2016-01-16 19:00:00,a,0,0.613339,9,3,11,6,2.0,0,L
293,86,2015,2016-01-16 19:00:00,h,2,1.84261,23,10,9,3,1.0,0,W
293,81,2015,2016-01-16 19:00:00,a,1,1.08248,10,3,4,3,0.0,0,L
294,74,2015,2016-01-16 19:00:00,h,3,1.42623,9,5,10,1,0.0,0,W
294,76,2015,2016-01-16 19:00:00,a,0,0.410757,10,0,11,3,0.0,0,L
295,80,2015,2016-01-16 19:00:00,h,3,2.44864,14,7,12,6,1.0,0,D
295,72,2015,2016-01-16 19:00:00,a,3,1.5891,9,4,5,4,1.0,0,D
296,73,2015,2016-01-16 19:00:00,h,3,2.53086,15,7,8,5,1.0,0,W
296,79,2015,2016-01-16 19:00:00,a,0,0.595472,10,3,13,3,1.0,0,L
297,71,2015,2016-01-16 21:30:00,h,1,0.665386,14,5,13,3,3.0,0,D
297,75,2015,2016-01-16 21:30:00,a,1,2.21525,12,5,15,4,2.0,0,D
298,87,2015,2016-01-17 18:05:00,h,0,0.952974,19,4,6,5,0.0,0,L
298,89,2015,2016-01-17 18:05:00,a,1,0.715703,7,1,18,4,2.0,0,W
299,85,2015,2016-01-17 20:15:00,h,0,0.546879,14,6,16,6,0.0,0,D
299,83,2015,2016-01-17 20:15:00,a,0,0.585841,8,3,10,6,0.0,0,D
300,84,2015,2016-01-19 00:00:00,h,1,0.474035,10,2,8,6,2.0,0,W
300,90,2015,2016-01-19 00:00:00,a,0,0.525478,13,2,11,3,2.0,0,L
301,79,2015,2016-01-23 16:45:00,h,4,1.03432,6,5,10,3,0.0,0,L
301,87,2015,2016-01-23 16:45:00,a,5,1.44943,13,7,14,3,1.0,0,W
302,78,2015,2016-01-23 19:00:00,h,1,0.930792,11,3,11,3,2.0,0,L
302,82,2015,2016-01-23 19:00:00,a,3,1.74368,24,11,12,10,2.0,0,W
303,89,2015,2016-01-23 19:00:00,h,0,0.187217,8,1,11,4,0.0,0,L
303,74,2015,2016-01-23 19:00:00,a,1,0.83591,7,2,8,4,0.0,0,W
304,75,2015,2016-01-23 19:00:00,h,3,2.25906,15,5,10,8,0.0,0,W
304,85,2015,2016-01-23 19:00:00,a,0,0.340483,3,2,13,4,1.0,0,L
305,76,2015,2016-01-23 19:00:00,h,0,0.23184,4,0,7,2,0.0,0,D
305,71,2015,2016-01-23 19:00:00,a,0,0.562461,15,4,13,6,1.0,0,D
306,77,2015,2016-01-23 19:00:00,h,1,0.612134,10,5,5,3,1.0,0,D
306,73,2015,2016-01-23 19:00:00,a,1,1.26851,15,5,9,4,1.0,0,D
307,90,2015,2016-01-23 19:00:00,h,2,2.58707,13,5,10,2,2.0,0,W
307,86,2015,2016-01-23 19:00:00,a,1,1.29267,11,2,12,7,1.0,0,L
308,81,2015,2016-01-23 21:30:00,h,2,1.01267,10,3,11,5,2.0,0,D
308,88,2015,2016-01-23 21:30:00,a,2,1.73182,16,3,15,2,3.0,0,D
309,72,2015,2016-01-24 17:30:00,h,1,1.94094,20,2,5,7,0.0,0,L
309,84,2015,2016-01-24 17:30:00,a,2,1.08055,7,5,12,1,3.0,0,W
310,83,2015,2016-01-24 20:00:00,h,0,1.10907,9,1,14,6,1.0,1,L
310,80,2015,2016-01-24 20:00:00,a,1,1.48778,12,6,13,7,3.0,0,W
311,83,2015,2016-02-02 23:45:00,h,0,3.38487,22,11,11,13,2.0,0,D
311,74,2015,2016-02-02 23:45:00,a,0,0.93405,14,3,19,3,1.0,0,D
312,75,2015,2016-02-02 23:45:00,h,2,1.34566,13,6,6,3,0.0,0,W
312,87,2015,2016-02-02 23:45:00,a,0,0.580791,14,1,7,12,1.0,0,L
313,79,2015,2016-02-02 23:45:00,h,0,0.929319,11,3,8,6,2.0,0,L
313,82,2015,2016-02-02 23:45:00,a,3,2.75469,17,6,9,8,2.0,0,W
314,77,2015,2016-02-02 23:45:00,h,0,0.888437,11,3,6,8,1.0,0,L
314,88,2015,2016-02-02 23:45:00,a,1,0.638461,7,2,15,4,4.0,0,W
315,81,2015,2016-02-02 23:45:00,h,2,2.34619,25,6,9,5,3.0,0,W
315,71,2015,2016-02-02 23:45:00,a,0,0.107888,5,2,11,5,0.0,1,L
316,78,2015,2016-02-03 00:00:00,h,1,1.62395,14,3,11,5,3.0,0,L
316,73,2015,2016-02-03 00:00:00,a,2,1.17427,8,4,15,3,4.0,0,W
317,89,2015,2016-02-03 00:00:00,h,3,2.45272,15,5,13,2,2.0,0,W
317,85,2015,2016-02-03 00:00:00,a,0,0.350909,10,0,13,5,1.0,0,L
318,76,2015,2016-02-03 00:00:00,h,1,2.30645,17,7,12,7,0.0,0,D
318,84,2015,2016-02-03 00:00:00,a,1,1.17928,18,4,13,7,0.0,0,D
319,72,2015,2016-02-03 23:45:00,h,3,2.48447,18,7,8,3,1.0,0,W
319,86,2015,2016-02-03 23:45:00,a,0,0.626239,7,3,15,3,2.0,1,L
320,90,2015,2016-02-03 23:45:00,h,0,0.531415,12,3,10,7,2.0,0,D
320,80,2015,2016-02-03 23:45:00,a,0,1.13694,12,4,13,7,1.0,0,D
321,88,2015,2016-02-06 16:45:00,h,1,1.70719,22,4,9,11,2.0,0,L
321,75,2015,2016-02-06 16:45:00,a,3,2.50168,14,7,15,4,2.0,0,W
322,86,2015,2016-02-06 19:00:00,h,1,2.41057,19,7,12,8,0.0,0,W
322,76,2015,2016-02-06 19:00:00,a,0,0.472556,7,0,12,4,3.0,0,L
323,85,2015,2016-02-06 19:00:00,h,0,0.693548,12,3,11,6,1.0,0,L
323,72,2015,2016-02-06 19:00:00,a,3,3.05913,14,6,8,4,0.0,0,W
324,82,2015,2016-02-06 19:00:00,h,1,2.00475,25,8,12,15,0.0,0,W
324,90,2015,2016-02-06 19:00:00,a,0,0.149839,3,0,9,1,1.0,0,L
325,84,2015,2016-02-06 19:00:00,h,1,1.32136,18,3,11,9,1.0,0,D
325,78,2015,2016-02-06 19:00:00,a,1,1.01465,12,2,14,5,2.0,0,D
326,71,2015,2016-02-06 19:00:00,h,2,0.918291,10,2,10,2,0.0,0,W
326,79,2015,2016-02-06 19:00:00,a,0,1.1413,13,5,11,11,2.0,0,L
327,87,2015,2016-02-06 19:00:00,h,2,1.57712,16,5,4,7,1.0,0,D
327,77,2015,2016-02-06 19:00:00,a,2,0.491843,7,2,12,2,1.0,0,D
328,74,2015,2016-02-06 21:30:00,h,1,1.06493,8,2,17,4,1.0,1,W
328,81,2015,2016-02-06 21:30:00,a,0,0.970583,18,2,10,5,2.0,0,L
329,73,2015,2016-02-07 17:30:00,h,0,0.584316,17,4,6,7,0.0,0,L
329,83,2015,2016-02-07 17:30:00,a,2,1.13957,10,5,8,3,1.0,0,W
330,80,2015,2016-02-07 20:00:00,h,1,1.61554,16,5,6,10,0.0,0,D
330,89,2015,2016-02-07 20:00:00,a,1,0.780475,17,7,9,11,3.0,0,D
331,77,2015,2016-02-13 16:45:00,h,2,1.48186,21,5,7,6,2.0,0,W
331,89,2015,2016-02-13 16:45:00,a,1,0.908296,12,6,15,8,3.0,0,L
332,84,2015,2016-02-13 19:00:00,h,0,0.699012,13,2,10,5,0.0,0,L
332,74,2015,2016-02-13 19:00:00,a,1,1.19353,14,5,12,4,3.0,0,W
333,79,2015,2016-02-13 19:00:00,h,2,1.03362,13,3,16,3,2.0,0,D
333,81,2015,2016-02-13 19:00:00,a,2,0.741428,11,6,11,3,2.0,0,D
334,72,2015,2016-02-13 19:00:00,h,0,1.82912,33,6,9,14,1.0,0,L
334,76,2015,2016-02-13 19:00:00,a,1,1.1974,5,1,12,1,3.0,0,W
335,78,2015,2016-02-13 19:00:00,h,1,0.983946,15,5,11,8,0.0,0,L
335,90,2015,2016-02-13 19:00:00,a,2,1.99728,10,4,16,5,2.0,0,W
336,73,2015,2016-02-13 19:00:00,h,1,1.19427,11,2,7,9,4.0,0,L
336,85,2015,2016-02-13 19:00:00,a,3,0.927348,11,6,18,2,2.0,0,W
337,80,2015,2016-02-13 21:30:00,h,5,2.0858,14,7,16,8,0.0,1,W
337,86,2015,2016-02-13 21:30:00,a,1,0.430664,10,3,14,3,1.0,0,L
338,83,2015,2016-02-14 16:00:00,h,2,2.36319,24,6,9,11,4.0,0,W
338,75,2015,2016-02-14 16:00:00,a,1,1.31246,7,3,10,1,3.0,1,L
339,71,2015,2016-02-14 18:05:00,h,0,0.174868,6,1,10,0,3.0,0,L
339,87,2015,2016-02-14 18:05:00,a,6,2.00756,11,9,9,6,1.0,0,W
340,88,2015,2016-02-14 20:15:00,h,1,1.97876,19,4,12,7,1.0,0,L
340,82,2015,2016-02-14 20:15:00,a,2,1.23517,6,3,17,1,3.0,0,W
341,81,2015,2016-02-27 16:45:00,h,1,0.52387,9,3,11,5,1.0,0,W
341,77,2015,2016-02-27 16:45:00,a,0,1.07887,13,4,9,6,0.0,0,L
342,90,2015,2016-02-27 19:00:00,h,0,1.00481,14,1,14,4,3.0,0,D
342,73,2015,2016-02-27 19:00:00,a,0,0.955252,11,3,17,5,1.0,0,D
343,75,2015,2016-02-27 19:00:00,h,1,1.7645,13,3,9,3,0.0,0,W
343,79,2015,2016-02-27 19:00:00,a,0,0.814784,9,1,11,4,2.0,0,L
344,74,2015,2016-02-27 19:00:00,h,1,1.01074,7,2,10,7,3.0,0,L
344,80,2015,2016-02-27 19:00:00,a,2,0.631036,16,4,11,8,1.0,0,W
345,85,2015,2016-02-27 19:00:00,h,2,2.04047,11,3,7,11,0.0,0,W
345,71,2015,2016-02-27 19:00:00,a,1,0.414343,5,1,15,0,3.0,0,L
346,76,2015,2016-02-27 21:30:00,h,3,2.07488,11,5,14,3,2.0,0,W
346,78,2015,2016-02-27 21:30:00,a,2,1.21638,15,2,16,6,2.0,0,L
347,82,2015,2016-02-28 18:05:00,h,2,3.57325,34,15,11,7,2.0,0,W
347,84,2015,2016-02-28 18:05:00,a,1,1.24938,10,4,14,7,3.0,0,L
348,89,2015,2016-02-28 18:05:00,h,3,1.09522,7,5,21,2,4.0,0,W
348,83,2015,2016-02-28 18:05:00,a,2,1.5435,13,5,15,3,3.0,0,L
349,71,2015,2016-03-01 23:45:00,h,1,0.60177,14,5,8,9,3.0,0,L
349,72,2015,2016-03-01 23:45:00,a,3,2.63668,10,7,7,8,1.0,0,W
350,73,2015,2016-03-01 23:45:00,h,2,1.41228,9,4,11,10,0.0,0,W
350,74,2015,2016-03-01 23:45:00,a,0,0.954161,6,1,18,2,0.0,0,L
351,75,2015,2016-03-01 23:45:00,h,2,3.04626,22,4,10,11,0.0,0,D
351,76,2015,2016-03-01 23:45:00,a,2,1.29485,11,3,8,3,2.0,0,D
352,77,2015,2016-03-01 23:45:00,h,2,0.93375,17,6,11,4,1.0,0,D
352,78,2015,2016-03-01 23:45:00,a,2,0.887448,13,5,14,5,1.0,0,D
353,79,2015,2016-03-01 23:45:00,h,1,1.24159,13,2,17,4,3.0,0,L
353,80,2015,2016-03-01 23:45:00,a,2,0.980988,10,2,5,4,2.0,0,W
354,81,2015,2016-03-02 23:45:00,h,1,0.784319,14,3,10,6,0.0,0,W
354,82,2015,2016-03-02 23:45:00,a,0,1.22673,9,3,11,3,3.0,0,L
355,83,2015,2016-03-02 23:45:00,h,1,1.4928,17,4,8,7,0.0,0,L
355,84,2015,2016-03-02 23:45:00,a,2,1.69788,11,2,11,3,2.0,0,W
356,85,2015,2016-03-02 23:45:00,h,1,0.298318,9,2,11,5,1.0,0,W
356,86,2015,2016-03-02 23:45:00,a,0,0.270782,5,3,6,2,0.0,0,L
357,87,2015,2016-03-03 00:00:00,h,3,1.16781,11,7,14,3,0.0,0,W
357,88,2015,2016-03-03 00:00:00,a,0,0.180318,4,1,14,2,1.0,0,L
358,89,2015,2016-03-03 00:00:00,h,1,0.786278,14,3,7,9,1.0,0,W
358,90,2015,2016-03-03 00:00:00,a,0,2.16484,13,4,17,7,2.0,0,L
359,82,2015,2016-03-05 16:45:00,h,2,1.88378,26,11,9,9,2.0,0,D
359,83,2015,2016-03-05 16:45:00,a,2,0.543157,10,4,10,2,2.0,1,D
360,74,2015,2016-03-05 19:00:00,h,1,1.54587,16,5,9,12,2.0,1,D
360,77,2015,2016-03-05 19:00:00,a,1,1.31562,11,3,9,2,1.0,0,D
361,84,2015,2016-03-05 19:00:00,h,1,0.545937,10,3,14,5,2.0,0,W
361,79,2015,2016-03-05 19:00:00,a,0,0.580126,8,3,15,0,5.0,0,L
362,80,2015,2016-03-05 19:00:00,h,1,1.0615,20,7,9,8,1.0,0,D
362,85,2015,2016-03-05 19:00:00,a,1,1.60285,17,5,10,4,2.0,0,D
363,72,2015,2016-03-05 19:00:00,h,2,2.09025,15,8,12,9,2.0,1,L
363,81,2015,2016-03-05 19:00:00,a,3,2.72091,17,5,13,6,3.0,0,W
364,88,2015,2016-03-05 19:00:00,h,4,2.83271,22,9,10,9,0.0,0,W
364,71,2015,2016-03-05 19:00:00,a,0,0.121136,2,1,10,1,1.0,0,L
365,86,2015,2016-03-05 19:00:00,h,1,0.833931,14,3,13,5,1.0,0,L
365,73,2015,2016-03-05 19:00:00,a,3,1.26853,16,5,8,4,3.0,0,W
366,90,2015,2016-03-05 21:30:00,h,0,0.829318,11,4,10,3,2.0,0,L
366,75,2015,2016-03-05 21:30:00,a,1,1.47042,14,7,11,8,2.0,0,W
367,78,2015,2016-03-06 17:30:00,h,1,1.43901,14,4,12,6,1.0,0,L
367,87,2015,2016-03-06 17:30:00,a,2,2.27087,19,5,16,6,2.0,1,W
368,76,2015,2016-03-06 20:00:00,h,1,0.565787,9,2,8,4,1.0,0,W
368,89,2015,2016-03-06 20:00:00,a,0,0.417622,7,1,7,5,0.0,1,L
369,79,2015,2016-03-12 16:45:00,h,0,0.139743,5,0,15,3,3.0,0,D
369,88,2015,2016-03-12 16:45:00,a,0,0.557373,15,3,10,8,1.0,0,D
370,85,2015,2016-03-12 19:00:00,h,1,1.06676,13,2,13,1,1.0,0,L
370,74,2015,2016-03-12 19:00:00,a,2,0.874966,11,4,12,4,2.0,1,W
371,73,2015,2016-03-12 19:00:00,h,3,0.70756,12,4,12,5,1.0,0,W
371,84,2015,2016-03-12 19:00:00,a,2,1.09562,13,4,11,3,0.0,0,L
372,71,2015,2016-03-13 20:00:00,h,0,1.84022,12,2,6,5,0.0,0,L
372,82,2015,2016-03-13 20:00:00,a,2,2.00141,19,8,6,8,0.0,0,W
373,75,2015,2016-03-14 00:00:00,h,1,0.846771,10,1,4,8,0.0,0,W
373,86,2015,2016-03-14 00:00:00,a,0,0.518715,12,2,9,4,0.0,0,L
374,72,2015,2016-03-19 16:45:00,h,0,0.58617,8,2,7,7,0.0,0,L
374,83,2015,2016-03-19 16:45:00,a,2,1.92384,11,3,10,5,0.0,0,W
375,78,2015,2016-03-19 19:00:00,h,0,0.784339,13,4,9,10,1.0,0,L
375,75,2015,2016-03-19 19:00:00,a,1,1.20315,8,3,13,7,1.0,0,W
376,80,2015,2016-03-19 19:00:00,h,2,2.1406,22,5,13,10,3.0,0,D
376,81,2015,2016-03-19 19:00:00,a,2,0.862828,13,6,14,9,5.0,0,D
377,90,2015,2016-03-19 19:00:00,h,1,0.879462,9,4,10,9,3.0,0,L
377,85,2015,2016-03-19 19:00:00,a,2,1.58145,9,6,14,2,1.0,0,W
378,76,2015,2016-03-19 19:00:00,h,0,0.332789,10,0,8,4,1.0,0,L
378,79,2015,2016-03-19 19:00:00,a,1,0.799255,7,1,13,3,2.0,0,W
379,84,2015,2016-03-19 21:30:00,h,1,0.490469,10,1,9,4,3.0,0,W
379,71,2015,2016-03-19 21:30:00,a,0,0.730828,12,2,10,6,2.0,0,L
380,74,2015,2016-03-20 17:30:00,h,3,1.56873,16,5,10,3,1.0,0,W
380,87,2015,2016-03-20 17:30:00,a,2,1.29046,17,8,13,5,3.0,0,L
381,86,2015,2016-03-20 17:30:00,h,1,0.940593,17,8,14,2,4.0,0,D
381,77,2015,2016-03-20 17:30:00,a,1,0.785017,14,4,7,5,1.0,0,D
382,88,2015,2016-03-20 20:00:00,h,0,1.86249,26,3,9,11,1.0,0,L
382,89,2015,2016-03-20 20:00:00,a,1,0.900312,5,4,12,5,1.0,0,W
383,82,2015,2016-03-20 20:00:00,h,3,2.02694,17,8,11,4,0.0,0,W
383,73,2015,2016-03-20 20:00:00,a,0,0.120366,2,0,6,5,1.0,0,L
384,71,2015,2016-04-02 15:45:00,h,0,0.72512,15,4,12,7,4.0,1,L
384,80,2015,2016-04-02 15:45:00,a,4,2.49358,11,8,8,2,1.0,0,W
385,83,2015,2016-04-02 18:00:00,h,4,3.00742,19,12,7,8,1.0,0,W
385,90,2015,2016-04-02 18:00:00,a,0,0.290619,7,3,10,3,1.0,0,L
386,73,2015,2016-04-02 18:00:00,h,0,1.3239,11,2,9,4,0.0,0,L
386,88,2015,2016-04-02 18:00:00,a,4,0.868303,15,7,8,4,1.0,0,W
387,79,2015,2016-04-02 18:00:00,h,3,1.65216,13,6,6,6,0.0,0,W
387,86,2015,2016-04-02 18:00:00,a,2,1.46835,13,5,11,5,0.0,0,L
388,85,2015,2016-04-02 18:00:00,h,2,1.17598,12,5,6,5,0.0,0,D
388,84,2015,2016-04-02 18:00:00,a,2,0.4319,12,3,16,5,1.0,0,D
389,77,2015,2016-04-02 18:00:00,h,0,1.54544,22,7,11,9,1.0,0,D
